county,office,district,party,candidate,votes
Alameda,Secretary of State,,AI,Edward C. Noonan,2952
Alameda,Secretary of State,,LIB,Gail K. Lightfoot,8174
Alameda,Secretary of State,,REP,Keith Olberg,74863
Alameda,Secretary of State,,DEM,Kevin Shelley,210102
Alameda,Secretary of State,,GRN,Larry Shoup,25685
Alameda,Secretary of State,,NL,Louise Marie Allison,6698
Alameda,Secretary of State,,REF,Valli Sharpe-Geisler,3411
Alpine,Secretary of State,,AI,Edward C. Noonan,5
Alpine,Secretary of State,,LIB,Gail K. Lightfoot,32
Alpine,Secretary of State,,REP,Keith Olberg,221
Alpine,Secretary of State,,DEM,Kevin Shelley,215
Alpine,Secretary of State,,GRN,Larry Shoup,36
Alpine,Secretary of State,,NL,Louise Marie Allison,15
Alpine,Secretary of State,,REF,Valli Sharpe-Geisler,12
Amador,Secretary of State,,AI,Edward C. Noonan,188
Amador,Secretary of State,,LIB,Gail K. Lightfoot,413
Amador,Secretary of State,,REP,Keith Olberg,6904
Amador,Secretary of State,,DEM,Kevin Shelley,4381
Amador,Secretary of State,,GRN,Larry Shoup,440
Amador,Secretary of State,,NL,Louise Marie Allison,287
Amador,Secretary of State,,REF,Valli Sharpe-Geisler,120
Butte,Secretary of State,,AI,Edward C. Noonan,840
Butte,Secretary of State,,LIB,Gail K. Lightfoot,1852
Butte,Secretary of State,,REP,Keith Olberg,31952
Butte,Secretary of State,,DEM,Kevin Shelley,19579
Butte,Secretary of State,,GRN,Larry Shoup,4104
Butte,Secretary of State,,NL,Louise Marie Allison,1258
Butte,Secretary of State,,REF,Valli Sharpe-Geisler,581
Calaveras,Secretary of State,,AI,Edward C. Noonan,201
Calaveras,Secretary of State,,LIB,Gail K. Lightfoot,576
Calaveras,Secretary of State,,REP,Keith Olberg,8002
Calaveras,Secretary of State,,DEM,Kevin Shelley,4950
Calaveras,Secretary of State,,GRN,Larry Shoup,667
Calaveras,Secretary of State,,NL,Louise Marie Allison,289
Calaveras,Secretary of State,,REF,Valli Sharpe-Geisler,205
Colusa,Secretary of State,,AI,Edward C. Noonan,82
Colusa,Secretary of State,,LIB,Gail K. Lightfoot,102
Colusa,Secretary of State,,REP,Keith Olberg,2710
Colusa,Secretary of State,,DEM,Kevin Shelley,1263
Colusa,Secretary of State,,GRN,Larry Shoup,89
Colusa,Secretary of State,,NL,Louise Marie Allison,116
Colusa,Secretary of State,,REF,Valli Sharpe-Geisler,36
Contra Costa,Secretary of State,,AI,Edward C. Noonan,2990
Contra Costa,Secretary of State,,LIB,Gail K. Lightfoot,7423
