county,office,district,party,candidate,votes
Alameda,Governor,,DEM,Gray Davis,216058
Alameda,Governor,,REP,Bill Simon,76407
Alameda,Governor,,AI,Reinhold Gulke,3622
Alameda,Governor,,GRN,Peter Miguel Camejo,37919
Alameda,Governor,,LIB,Gary David Copeland,6558
Alameda,Governor,,NL,Iris Adam,3319
Alameda,Governor,,(W/I),Anselmo A. Chavez,2
Alameda,Governor,,(W/I),Will B. King,0
Alameda,Governor,,(W/I),Rob Marinko,1
Alameda,Governor,,(W/I),Nick Jesson,3
Alameda,Governor,,(W/I),James F. Stewart,1
Alameda,Governor,,(W/I),Nick Hoogoian,2
Alameda,Governor,,(W/I),Jim Mallon,0
Alameda,Governor,,(W/I),F. Nan Bailey,8
Alameda,Governor,,(W/I),Debbie Jo Terzoli,1
Alpine,Governor,,DEM,Gray Davis,229
Alpine,Governor,,REP,Bill Simon,247
Alpine,Governor,,AI,Reinhold Gulke,17
Alpine,Governor,,GRN,Peter Miguel Camejo,40
Alpine,Governor,,LIB,Gary David Copeland,15
Alpine,Governor,,NL,Iris Adam,12
Alpine,Governor,,(W/I),Anselmo A. Chavez,0
Alpine,Governor,,(W/I),Will B. King,0
Alpine,Governor,,(W/I),Rob Marinko,0
Alpine,Governor,,(W/I),Nick Jesson,0
Alpine,Governor,,(W/I),James F. Stewart,0
Alpine,Governor,,(W/I),Nick Hoogoian,0
Alpine,Governor,,(W/I),Jim Mallon,0
Alpine,Governor,,(W/I),F. Nan Bailey,0
Alpine,Governor,,(W/I),Debbie Jo Terzoli,0
Amador,Governor,,DEM,Gray Davis,4437
Amador,Governor,,REP,Bill Simon,6997
Amador,Governor,,AI,Reinhold Gulke,338
Amador,Governor,,GRN,Peter Miguel Camejo,740
Amador,Governor,,LIB,Gary David Copeland,246
Amador,Governor,,NL,Iris Adam,220
Amador,Governor,,(W/I),Anselmo A. Chavez,0
Amador,Governor,,(W/I),Will B. King,0
Amador,Governor,,(W/I),Rob Marinko,0
Amador,Governor,,(W/I),Nick Jesson,0
Amador,Governor,,(W/I),James F. Stewart,0
Amador,Governor,,(W/I),Nick Hoogoian,0
Amador,Governor,,(W/I),Jim Mallon,0
Amador,Governor,,(W/I),F. Nan Bailey,0
Amador,Governor,,(W/I),Debbie Jo Terzoli,0
Butte,Governor,,DEM,Gray Davis,19437
Butte,Governor,,REP,Bill Simon,32706
Butte,Governor,,AI,Reinhold Gulke,1497
Butte,Governor,,GRN,Peter Miguel Camejo,5963
Butte,Governor,,LIB,Gary David Copeland,1050
Butte,Governor,,NL,Iris Adam,802
Butte,Governor,,(W/I),Anselmo A. Chavez,0
Butte,Governor,,(W/I),Will B. King,0
Butte,Governor,,(W/I),Rob Marinko,0
Butte,Governor,,(W/I),Nick Jesson,0
Butte,Governor,,(W/I),James F. Stewart,0
Butte,Governor,,(W/I),Nick Hoogoian,0
Butte,Governor,,(W/I),Jim Mallon,0
Butte,Governor,,(W/I),F. Nan Bailey,0
Butte,Governor,,(W/I),Debbie Jo Terzoli,2
Calaveras,Governor,,DEM,Gray Davis,5052
