county,office,district,party,candidate,votes
Alameda,Insurance Commissioner,,DEM,Cruz M. Bustamante,202363
Alameda,Insurance Commissioner,,REP,Steve Poizner,132311
Alameda,Insurance Commissioner,,AI,Jay Earl Burden,5222
Alameda,Insurance Commissioner,,GRN,Larry Cafiero,23820
Alameda,Insurance Commissioner,,LIB,Dale F. Ogden,12410
Alameda,Insurance Commissioner,,PF,Tom Condit,10894
Alpine,Insurance Commissioner,,DEM,Cruz M. Bustamante,236
Alpine,Insurance Commissioner,,REP,Steve Poizner,200
Alpine,Insurance Commissioner,,AI,Jay Earl Burden,9
Alpine,Insurance Commissioner,,GRN,Larry Cafiero,17
Alpine,Insurance Commissioner,,LIB,Dale F. Ogden,29
Alpine,Insurance Commissioner,,PF,Tom Condit,18
Amador,Insurance Commissioner,,DEM,Cruz M. Bustamante,3664
Amador,Insurance Commissioner,,REP,Steve Poizner,9100
Amador,Insurance Commissioner,,AI,Jay Earl Burden,260
Amador,Insurance Commissioner,,GRN,Larry Cafiero,430
Amador,Insurance Commissioner,,LIB,Dale F. Ogden,595
Amador,Insurance Commissioner,,PF,Tom Condit,433
Butte,Insurance Commissioner,,DEM,Cruz M. Bustamante,18993
Butte,Insurance Commissioner,,REP,Steve Poizner,39400
Butte,Insurance Commissioner,,AI,Jay Earl Burden,1466
Butte,Insurance Commissioner,,GRN,Larry Cafiero,2681
Butte,Insurance Commissioner,,LIB,Dale F. Ogden,2881
Butte,Insurance Commissioner,,PF,Tom Condit,1781
Calaveras,Insurance Commissioner,,DEM,Cruz M. Bustamante,4502
Calaveras,Insurance Commissioner,,REP,Steve Poizner,10561
Calaveras,Insurance Commissioner,,AI,Jay Earl Burden,344
Calaveras,Insurance Commissioner,,GRN,Larry Cafiero,669
Calaveras,Insurance Commissioner,,LIB,Dale F. Ogden,954
Calaveras,Insurance Commissioner,,PF,Tom Condit,451
Colusa,Insurance Commissioner,,DEM,Cruz M. Bustamante,1249
Colusa,Insurance Commissioner,,REP,Steve Poizner,3047
Colusa,Insurance Commissioner,,AI,Jay Earl Burden,76
Colusa,Insurance Commissioner,,GRN,Larry Cafiero,59
Colusa,Insurance Commissioner,,LIB,Dale F. Ogden,124
Colusa,Insurance Commissioner,,PF,Tom Condit,70
Contra Costa,Insurance Commissioner,,DEM,Cruz M. Bustamante,116051
Contra Costa,Insurance Commissioner,,REP,Steve Poizner,144933
Contra Costa,Insurance Commissioner,,AI,Jay Earl Burden,4362
Contra Costa,Insurance Commissioner,,GRN,Larry Cafiero,10882
Contra Costa,Insurance Commissioner,,LIB,Dale F. Ogden,7557
Contra Costa,Insurance Commissioner,,PF,Tom Condit,7598
Del Norte,Insurance Commissioner,,DEM,Cruz M. Bustamante,2485
Del Norte,Insurance Commissioner,,REP,Steve Poizner,3335
Del Norte,Insurance Commissioner,,AI,Jay Earl Burden,126
Del Norte,Insurance Commissioner,,GRN,Larry Cafiero,183
Del Norte,Insurance Commissioner,,LIB,Dale F. Ogden,327
Del Norte,Insurance Commissioner,,PF,Tom Condit,116
El Dorado,Insurance Commissioner,,DEM,Cruz M. Bustamante,15859
El Dorado,Insurance Commissioner,,REP,Steve Poizner,41865
El Dorado,Insurance Commissioner,,AI,Jay Earl Burden,986
El Dorado,Insurance Commissioner,,GRN,Larry Cafiero,2417
El Dorado,Insurance Commissioner,,LIB,Dale F. Ogden,2650
El Dorado,Insurance Commissioner,,PF,Tom Condit,1538
Fresno,Insurance Commissioner,,DEM,Cruz M. Bustamante,54678
Fresno,Insurance Commissioner,,REP,Steve Poizner,102290
Fresno,Insurance Commissioner,,AI,Jay Earl Burden,1907
Fresno,Insurance Commissioner,,GRN,Larry Cafiero,3501
Fresno,Insurance Commissioner,,LIB,Dale F. Ogden,5461
Fresno,Insurance Commissioner,,PF,Tom Condit,4054
Glenn,Insurance Commissioner,,DEM,Cruz M. Bustamante,1696
Glenn,Insurance Commissioner,,REP,Steve Poizner,4919
Glenn,Insurance Commissioner,,AI,Jay Earl Burden,167
Glenn,Insurance Commissioner,,GRN,Larry Cafiero,119
Glenn,Insurance Commissioner,,LIB,Dale F. Ogden,279
Glenn,Insurance Commissioner,,PF,Tom Condit,127
Humboldt,Insurance Commissioner,,DEM,Cruz M. Bustamante,19523
Humboldt,Insurance Commissioner,,REP,Steve Poizner,19411
Humboldt,Insurance Commissioner,,AI,Jay Earl Burden,695
Humboldt,Insurance Commissioner,,GRN,Larry Cafiero,3663
Humboldt,Insurance Commissioner,,LIB,Dale F. Ogden,2031
Humboldt,Insurance Commissioner,,PF,Tom Condit,1217
Imperial,Insurance Commissioner,,DEM,Cruz M. Bustamante,11529
Imperial,Insurance Commissioner,,REP,Steve Poizner,8383
Imperial,Insurance Commissioner,,AI,Jay Earl Burden,443
Imperial,Insurance Commissioner,,GRN,Larry Cafiero,308
Imperial,Insurance Commissioner,,LIB,Dale F. Ogden,646
Imperial,Insurance Commissioner,,PF,Tom Condit,552
Inyo,Insurance Commissioner,,DEM,Cruz M. Bustamante,1825
Inyo,Insurance Commissioner,,REP,Steve Poizner,3617
Inyo,Insurance Commissioner,,AI,Jay Earl Burden,123
Inyo,Insurance Commissioner,,GRN,Larry Cafiero,225
Inyo,Insurance Commissioner,,LIB,Dale F. Ogden,293
Inyo,Insurance Commissioner,,PF,Tom Condit,170
Kern,Insurance Commissioner,,DEM,Cruz M. Bustamante,39891
Kern,Insurance Commissioner,,REP,Steve Poizner,95434
Kern,Insurance Commissioner,,AI,Jay Earl Burden,2853
Kern,Insurance Commissioner,,GRN,Larry Cafiero,2057
Kern,Insurance Commissioner,,LIB,Dale F. Ogden,5317
Kern,Insurance Commissioner,,PF,Tom Condit,2157
Kings,Insurance Commissioner,,DEM,Cruz M. Bustamante,6811
Kings,Insurance Commissioner,,REP,Steve Poizner,13883
Kings,Insurance Commissioner,,AI,Jay Earl Burden,314
Kings,Insurance Commissioner,,GRN,Larry Cafiero,268
Kings,Insurance Commissioner,,LIB,Dale F. Ogden,776
Kings,Insurance Commissioner,,PF,Tom Condit,366
Lake,Insurance Commissioner,,DEM,Cruz M. Bustamante,6842
Lake,Insurance Commissioner,,REP,Steve Poizner,9452
Lake,Insurance Commissioner,,AI,Jay Earl Burden,431
Lake,Insurance Commissioner,,GRN,Larry Cafiero,808
Lake,Insurance Commissioner,,LIB,Dale F. Ogden,923
Lake,Insurance Commissioner,,PF,Tom Condit,595
Lassen,Insurance Commissioner,,DEM,Cruz M. Bustamante,2645
Lassen,Insurance Commissioner,,REP,Steve Poizner,4787
Lassen,Insurance Commissioner,,AI,Jay Earl Burden,185
Lassen,Insurance Commissioner,,GRN,Larry Cafiero,163
Lassen,Insurance Commissioner,,LIB,Dale F. Ogden,447
Lassen,Insurance Commissioner,,PF,Tom Condit,163
