county,office,district,party,candidate,votes
Alameda,Insurance Commissioner,,DEM,Dave Jones,268384
Alameda,Insurance Commissioner,,REP,Ted Gaines,69827
Alpine,Insurance Commissioner,,DEM,Dave Jones,252
Alpine,Insurance Commissioner,,REP,Ted Gaines,204
Amador,Insurance Commissioner,,DEM,Dave Jones,4919
Amador,Insurance Commissioner,,REP,Ted Gaines,7540
Butte,Insurance Commissioner,,DEM,Dave Jones,26340
Butte,Insurance Commissioner,,REP,Ted Gaines,32312
Calaveras,Insurance Commissioner,,DEM,Dave Jones,5975
Calaveras,Insurance Commissioner,,REP,Ted Gaines,9201
Colusa,Insurance Commissioner,,DEM,Dave Jones,1466
Colusa,Insurance Commissioner,,REP,Ted Gaines,2570
Contra Costa,Insurance Commissioner,,DEM,Dave Jones,157264
Contra Costa,Insurance Commissioner,,REP,Ted Gaines,85860
Del Norte,Insurance Commissioner,,DEM,Dave Jones,3060
Del Norte,Insurance Commissioner,,REP,Ted Gaines,3668
El Dorado,Insurance Commissioner,,DEM,Dave Jones,23553
El Dorado,Insurance Commissioner,,REP,Ted Gaines,36169
Fresno,Insurance Commissioner,,DEM,Dave Jones,73729
Fresno,Insurance Commissioner,,REP,Ted Gaines,81177
Glenn,Insurance Commissioner,,DEM,Dave Jones,1780
Glenn,Insurance Commissioner,,REP,Ted Gaines,4035
Humboldt,Insurance Commissioner,,DEM,Dave Jones,22329
Humboldt,Insurance Commissioner,,REP,Ted Gaines,13180
Imperial,Insurance Commissioner,,DEM,Dave Jones,12564
Imperial,Insurance Commissioner,,REP,Ted Gaines,7918
Inyo,Insurance Commissioner,,DEM,Dave Jones,2203
Inyo,Insurance Commissioner,,REP,Ted Gaines,3061
Kern,Insurance Commissioner,,DEM,Dave Jones,50649
Kern,Insurance Commissioner,,REP,Ted Gaines,80892
Kings,Insurance Commissioner,,DEM,Dave Jones,8665
Kings,Insurance Commissioner,,REP,Ted Gaines,13182
Lake,Insurance Commissioner,,DEM,Dave Jones,9712
Lake,Insurance Commissioner,,REP,Ted Gaines,7190
Lassen,Insurance Commissioner,,DEM,Dave Jones,1808
Lassen,Insurance Commissioner,,REP,Ted Gaines,4920
Los Angeles,Insurance Commissioner,,DEM,Dave Jones,932863
Los Angeles,Insurance Commissioner,,REP,Ted Gaines,466963
Madera,Insurance Commissioner,,DEM,Dave Jones,10039
Madera,Insurance Commissioner,,REP,Ted Gaines,16200
Marin,Insurance Commissioner,,DEM,Dave Jones,61645
Marin,Insurance Commissioner,,REP,Ted Gaines,20235
Mariposa,Insurance Commissioner,,DEM,Dave Jones,2505
Mariposa,Insurance Commissioner,,REP,Ted Gaines,3867
Mendocino,Insurance Commissioner,,DEM,Dave Jones,15852
Mendocino,Insurance Commissioner,,REP,Ted Gaines,7330
Merced,Insurance Commissioner,,DEM,Dave Jones,17900
Merced,Insurance Commissioner,,REP,Ted Gaines,18791
Modoc,Insurance Commissioner,,DEM,Dave Jones,738
Modoc,Insurance Commissioner,,REP,Ted Gaines,2049
