county,office,district,party,candidate,votes
Alameda,Lieutenant Governor,,DEM,Eric Korevaar,12069
Alameda,Lieutenant Governor,,DEM,Gavin Newsom,136973
Alameda,Lieutenant Governor,,REP,George Yang,11316
Alameda,Lieutenant Governor,,REP,David Fennell,9557
Alameda,Lieutenant Governor,,REP,Ron Nehring,17226
Alameda,Lieutenant Governor,,GRN,Jena F. Goodman,7360
Alameda,Lieutenant Governor,,PF,Amos Johnson,2108
Alameda,Lieutenant Governor,,AME,Alan Reynolds,1309
Alpine,Lieutenant Governor,,DEM,Eric Korevaar,20
Alpine,Lieutenant Governor,,DEM,Gavin Newsom,261
Alpine,Lieutenant Governor,,REP,George Yang,29
Alpine,Lieutenant Governor,,REP,David Fennell,36
Alpine,Lieutenant Governor,,REP,Ron Nehring,100
Alpine,Lieutenant Governor,,GRN,Jena F. Goodman,14
Alpine,Lieutenant Governor,,PF,Amos Johnson,8
Alpine,Lieutenant Governor,,AME,Alan Reynolds,5
Amador,Lieutenant Governor,,DEM,Eric Korevaar,427
Amador,Lieutenant Governor,,DEM,Gavin Newsom,3512
Amador,Lieutenant Governor,,REP,George Yang,806
Amador,Lieutenant Governor,,REP,David Fennell,1104
Amador,Lieutenant Governor,,REP,Ron Nehring,2944
Amador,Lieutenant Governor,,GRN,Jena F. Goodman,205
Amador,Lieutenant Governor,,PF,Amos Johnson,117
Amador,Lieutenant Governor,,AME,Alan Reynolds,152
Butte,Lieutenant Governor,,DEM,Eric Korevaar,2748
Butte,Lieutenant Governor,,DEM,Gavin Newsom,14677
Butte,Lieutenant Governor,,REP,George Yang,3515
Butte,Lieutenant Governor,,REP,David Fennell,6153
Butte,Lieutenant Governor,,REP,Ron Nehring,9609
Butte,Lieutenant Governor,,GRN,Jena F. Goodman,1102
Butte,Lieutenant Governor,,PF,Amos Johnson,540
Butte,Lieutenant Governor,,AME,Alan Reynolds,721
Calaveras,Lieutenant Governor,,DEM,Eric Korevaar,427
Calaveras,Lieutenant Governor,,DEM,Gavin Newsom,4521
Calaveras,Lieutenant Governor,,REP,George Yang,934
Calaveras,Lieutenant Governor,,REP,David Fennell,1179
Calaveras,Lieutenant Governor,,REP,Ron Nehring,3992
Calaveras,Lieutenant Governor,,GRN,Jena F. Goodman,255
Calaveras,Lieutenant Governor,,PF,Amos Johnson,168
Calaveras,Lieutenant Governor,,AME,Alan Reynolds,194
Colusa,Lieutenant Governor,,DEM,Eric Korevaar,237
Colusa,Lieutenant Governor,,DEM,Gavin Newsom,860
Colusa,Lieutenant Governor,,REP,George Yang,299
Colusa,Lieutenant Governor,,REP,David Fennell,742
Colusa,Lieutenant Governor,,REP,Ron Nehring,906
Colusa,Lieutenant Governor,,GRN,Jena F. Goodman,55
Colusa,Lieutenant Governor,,PF,Amos Johnson,32
Colusa,Lieutenant Governor,,AME,Alan Reynolds,58
Contra Costa,Lieutenant Governor,,DEM,Eric Korevaar,7515
Contra Costa,Lieutenant Governor,,DEM,Gavin Newsom,89098
Contra Costa,Lieutenant Governor,,REP,George Yang,9170
Contra Costa,Lieutenant Governor,,REP,David Fennell,9356
Contra Costa,Lieutenant Governor,,REP,Ron Nehring,25611
Contra Costa,Lieutenant Governor,,GRN,Jena F. Goodman,2949
Contra Costa,Lieutenant Governor,,PF,Amos Johnson,1046
Contra Costa,Lieutenant Governor,,AME,Alan Reynolds,1320
Del Norte,Lieutenant Governor,,DEM,Eric Korevaar,367
Del Norte,Lieutenant Governor,,DEM,Gavin Newsom,1923
Del Norte,Lieutenant Governor,,REP,George Yang,829
Del Norte,Lieutenant Governor,,REP,David Fennell,674
Del Norte,Lieutenant Governor,,REP,Ron Nehring,1314
Del Norte,Lieutenant Governor,,GRN,Jena F. Goodman,176
Del Norte,Lieutenant Governor,,PF,Amos Johnson,88
Del Norte,Lieutenant Governor,,AME,Alan Reynolds,80
El Dorado,Lieutenant Governor,,DEM,Eric Korevaar,1667
El Dorado,Lieutenant Governor,,DEM,Gavin Newsom,15454
El Dorado,Lieutenant Governor,,REP,George Yang,3100
El Dorado,Lieutenant Governor,,REP,David Fennell,3150
El Dorado,Lieutenant Governor,,REP,Ron Nehring,14687
El Dorado,Lieutenant Governor,,GRN,Jena F. Goodman,791
El Dorado,Lieutenant Governor,,PF,Amos Johnson,361
El Dorado,Lieutenant Governor,,AME,Alan Reynolds,604
Fresno,Lieutenant Governor,,DEM,Eric Korevaar,6395
Fresno,Lieutenant Governor,,DEM,Gavin Newsom,38569
Fresno,Lieutenant Governor,,REP,George Yang,10426
Fresno,Lieutenant Governor,,REP,David Fennell,7742
Fresno,Lieutenant Governor,,REP,Ron Nehring,32834
Fresno,Lieutenant Governor,,GRN,Jena F. Goodman,1858
Fresno,Lieutenant Governor,,PF,Amos Johnson,592
Fresno,Lieutenant Governor,,AME,Alan Reynolds,2029
Glenn,Lieutenant Governor,,DEM,Eric Korevaar,381
Glenn,Lieutenant Governor,,DEM,Gavin Newsom,1197
Glenn,Lieutenant Governor,,REP,George Yang,469
Glenn,Lieutenant Governor,,REP,David Fennell,1238
Glenn,Lieutenant Governor,,REP,Ron Nehring,1489
Glenn,Lieutenant Governor,,GRN,Jena F. Goodman,113
Glenn,Lieutenant Governor,,PF,Amos Johnson,58
Glenn,Lieutenant Governor,,AME,Alan Reynolds,96
Humboldt,Lieutenant Governor,,DEM,Eric Korevaar,1989
Humboldt,Lieutenant Governor,,DEM,Gavin Newsom,13392
Humboldt,Lieutenant Governor,,REP,George Yang,2367
Humboldt,Lieutenant Governor,,REP,David Fennell,2428
Humboldt,Lieutenant Governor,,REP,Ron Nehring,4049
Humboldt,Lieutenant Governor,,GRN,Jena F. Goodman,1432
Humboldt,Lieutenant Governor,,PF,Amos Johnson,214
Humboldt,Lieutenant Governor,,AME,Alan Reynolds,326
Imperial,Lieutenant Governor,,DEM,Eric Korevaar,2326
Imperial,Lieutenant Governor,,DEM,Gavin Newsom,5821
Imperial,Lieutenant Governor,,REP,George Yang,1822
Imperial,Lieutenant Governor,,REP,David Fennell,2666
Imperial,Lieutenant Governor,,REP,Ron Nehring,2073
Imperial,Lieutenant Governor,,GRN,Jena F. Goodman,672
Imperial,Lieutenant Governor,,PF,Amos Johnson,282
Imperial,Lieutenant Governor,,AME,Alan Reynolds,392
Inyo,Lieutenant Governor,,DEM,Eric Korevaar,241
Inyo,Lieutenant Governor,,DEM,Gavin Newsom,1224
Inyo,Lieutenant Governor,,REP,George Yang,512
Inyo,Lieutenant Governor,,REP,David Fennell,435
Inyo,Lieutenant Governor,,REP,Ron Nehring,982
Inyo,Lieutenant Governor,,GRN,Jena F. Goodman,101
Inyo,Lieutenant Governor,,PF,Amos Johnson,60
Inyo,Lieutenant Governor,,AME,Alan Reynolds,68
Kern,Lieutenant Governor,,DEM,Eric Korevaar,4229
Kern,Lieutenant Governor,,DEM,Gavin Newsom,19499
Kern,Lieutenant Governor,,REP,George Yang,13743
Kern,Lieutenant Governor,,REP,David Fennell,10390
Kern,Lieutenant Governor,,REP,Ron Nehring,17607
Kern,Lieutenant Governor,,GRN,Jena F. Goodman,1302
Kern,Lieutenant Governor,,PF,Amos Johnson,776
Kern,Lieutenant Governor,,AME,Alan Reynolds,1464
Kings,Lieutenant Governor,,DEM,Eric Korevaar,966
Kings,Lieutenant Governor,,DEM,Gavin Newsom,3662
Kings,Lieutenant Governor,,REP,George Yang,2814
Kings,Lieutenant Governor,,REP,David Fennell,2365
Kings,Lieutenant Governor,,REP,Ron Nehring,3482
Kings,Lieutenant Governor,,GRN,Jena F. Goodman,332
Kings,Lieutenant Governor,,PF,Amos Johnson,148
Kings,Lieutenant Governor,,AME,Alan Reynolds,321
Lake,Lieutenant Governor,,DEM,Eric Korevaar,975
Lake,Lieutenant Governor,,DEM,Gavin Newsom,7571
Lake,Lieutenant Governor,,REP,George Yang,714
Lake,Lieutenant Governor,,REP,David Fennell,1501
Lake,Lieutenant Governor,,REP,Ron Nehring,2664
Lake,Lieutenant Governor,,GRN,Jena F. Goodman,590
Lake,Lieutenant Governor,,PF,Amos Johnson,161
Lake,Lieutenant Governor,,AME,Alan Reynolds,246
Lassen,Lieutenant Governor,,DEM,Eric Korevaar,243
Lassen,Lieutenant Governor,,DEM,Gavin Newsom,1470
Lassen,Lieutenant Governor,,REP,George Yang,774
Lassen,Lieutenant Governor,,REP,David Fennell,726
Lassen,Lieutenant Governor,,REP,Ron Nehring,1900
Lassen,Lieutenant Governor,,GRN,Jena F. Goodman,109
Lassen,Lieutenant Governor,,PF,Amos Johnson,62
Lassen,Lieutenant Governor,,AME,Alan Reynolds,139
Los Angeles,Lieutenant Governor,,DEM,Eric Korevaar,43617
Los Angeles,Lieutenant Governor,,DEM,Gavin Newsom,418480
Los Angeles,Lieutenant Governor,,REP,George Yang,50396
Los Angeles,Lieutenant Governor,,REP,David Fennell,44331
Los Angeles,Lieutenant Governor,,REP,Ron Nehring,150259
Los Angeles,Lieutenant Governor,,GRN,Jena F. Goodman,17692
Los Angeles,Lieutenant Governor,,PF,Amos Johnson,8258
Los Angeles,Lieutenant Governor,,AME,Alan Reynolds,10219
Madera,Lieutenant Governor,,DEM,Eric Korevaar,916
Madera,Lieutenant Governor,,DEM,Gavin Newsom,5499
Madera,Lieutenant Governor,,REP,George Yang,2128
Madera,Lieutenant Governor,,REP,David Fennell,1988
Madera,Lieutenant Governor,,REP,Ron Nehring,6694
Madera,Lieutenant Governor,,GRN,Jena F. Goodman,304
Madera,Lieutenant Governor,,PF,Amos Johnson,130
Madera,Lieutenant Governor,,AME,Alan Reynolds,335
Marin,Lieutenant Governor,,DEM,Eric Korevaar,2337
Marin,Lieutenant Governor,,DEM,Gavin Newsom,42091
Marin,Lieutenant Governor,,REP,George Yang,2355
Marin,Lieutenant Governor,,REP,David Fennell,2666
Marin,Lieutenant Governor,,REP,Ron Nehring,5709
Marin,Lieutenant Governor,,GRN,Jena F. Goodman,1243
Marin,Lieutenant Governor,,PF,Amos Johnson,323
Marin,Lieutenant Governor,,AME,Alan Reynolds,474
Mariposa,Lieutenant Governor,,DEM,Eric Korevaar,199
Mariposa,Lieutenant Governor,,DEM,Gavin Newsom,1591
Mariposa,Lieutenant Governor,,REP,George Yang,444
Mariposa,Lieutenant Governor,,REP,David Fennell,468
Mariposa,Lieutenant Governor,,REP,Ron Nehring,1622
Mariposa,Lieutenant Governor,,GRN,Jena F. Goodman,119
Mariposa,Lieutenant Governor,,PF,Amos Johnson,63
Mariposa,Lieutenant Governor,,AME,Alan Reynolds,84
Mendocino,Lieutenant Governor,,DEM,Eric Korevaar,1055
Mendocino,Lieutenant Governor,,DEM,Gavin Newsom,9481
Mendocino,Lieutenant Governor,,REP,George Yang,1056
Mendocino,Lieutenant Governor,,REP,David Fennell,878
Mendocino,Lieutenant Governor,,REP,Ron Nehring,1960
Mendocino,Lieutenant Governor,,GRN,Jena F. Goodman,788
Mendocino,Lieutenant Governor,,PF,Amos Johnson,158
Mendocino,Lieutenant Governor,,AME,Alan Reynolds,171
Merced,Lieutenant Governor,,DEM,Eric Korevaar,1282
Merced,Lieutenant Governor,,DEM,Gavin Newsom,8086
Merced,Lieutenant Governor,,REP,George Yang,2592
