county,office,district,party,candidate,votes
Alameda,Lieutenant Governor,,DEM,Gavin Newsom,320807
Alameda,Lieutenant Governor,,REP,Abel Maldonado,99313
Alameda,Lieutenant Governor,,AI,Jim King,3687
Alameda,Lieutenant Governor,,GRN,"James ""Jimi"" Castillo",7590
Alameda,Lieutenant Governor,,LIB,Pamela J. Brown,16279
Alameda,Lieutenant Governor,,PF,C.T. Weber,3724
Alameda,Lieutenant Governor,,NP (W/I),Karen England,707
Alpine,Lieutenant Governor,,DEM,Gavin Newsom,290
Alpine,Lieutenant Governor,,REP,Abel Maldonado,213
Alpine,Lieutenant Governor,,AI,Jim King,6
Alpine,Lieutenant Governor,,GRN,"James ""Jimi"" Castillo",4
Alpine,Lieutenant Governor,,LIB,Pamela J. Brown,32
Alpine,Lieutenant Governor,,PF,C.T. Weber,4
Alpine,Lieutenant Governor,,NP (W/I),Karen England,0
Amador,Lieutenant Governor,,DEM,Gavin Newsom,5314
Amador,Lieutenant Governor,,REP,Abel Maldonado,8283
Amador,Lieutenant Governor,,AI,Jim King,429
Amador,Lieutenant Governor,,GRN,"James ""Jimi"" Castillo",348
Amador,Lieutenant Governor,,LIB,Pamela J. Brown,1148
Amador,Lieutenant Governor,,PF,C.T. Weber,249
Amador,Lieutenant Governor,,NP (W/I),Karen England,155
Butte,Lieutenant Governor,,DEM,Gavin Newsom,28964
Butte,Lieutenant Governor,,REP,Abel Maldonado,35495
Butte,Lieutenant Governor,,AI,Jim King,1971
Butte,Lieutenant Governor,,GRN,"James ""Jimi"" Castillo",1447
Butte,Lieutenant Governor,,LIB,Pamela J. Brown,4841
Butte,Lieutenant Governor,,PF,C.T. Weber,1242
Butte,Lieutenant Governor,,NP (W/I),Karen England,414
Calaveras,Lieutenant Governor,,DEM,Gavin Newsom,6670
Calaveras,Lieutenant Governor,,REP,Abel Maldonado,9865
Calaveras,Lieutenant Governor,,AI,Jim King,622
Calaveras,Lieutenant Governor,,GRN,"James ""Jimi"" Castillo",315
Calaveras,Lieutenant Governor,,LIB,Pamela J. Brown,1434
Calaveras,Lieutenant Governor,,PF,C.T. Weber,285
Calaveras,Lieutenant Governor,,NP (W/I),Karen England,125
Colusa,Lieutenant Governor,,DEM,Gavin Newsom,1406
Colusa,Lieutenant Governor,,REP,Abel Maldonado,3090
Colusa,Lieutenant Governor,,AI,Jim King,119
Colusa,Lieutenant Governor,,GRN,"James ""Jimi"" Castillo",61
Colusa,Lieutenant Governor,,LIB,Pamela J. Brown,318
Colusa,Lieutenant Governor,,PF,C.T. Weber,91
Colusa,Lieutenant Governor,,NP (W/I),Karen England,23
Contra Costa,Lieutenant Governor,,DEM,Gavin Newsom,201220
Contra Costa,Lieutenant Governor,,REP,Abel Maldonado,116942
Contra Costa,Lieutenant Governor,,AI,Jim King,4047
Contra Costa,Lieutenant Governor,,GRN,"James ""Jimi"" Castillo",3864
Contra Costa,Lieutenant Governor,,LIB,Pamela J. Brown,12213
Contra Costa,Lieutenant Governor,,PF,C.T. Weber,2683
Contra Costa,Lieutenant Governor,,NP (W/I),Karen England,1621
Del Norte,Lieutenant Governor,,DEM,Gavin Newsom,3068
Del Norte,Lieutenant Governor,,REP,Abel Maldonado,3840
Del Norte,Lieutenant Governor,,AI,Jim King,347
Del Norte,Lieutenant Governor,,GRN,"James ""Jimi"" Castillo",194
Del Norte,Lieutenant Governor,,LIB,Pamela J. Brown,477
